Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimNb,target
0.5,3,10,6,44,50,3,1,824,19,2,6.493753839851686
0.79,4,4,1,73,50,3,0,3628,17,2,6.650563613528355
0.79,4,4,1,73,50,3,0,3628,17,2,7.186144304522325
0.7,1,6,4,42,76,6,0,61,0,2,6.5142088602675
0.7,1,6,4,42,76,6,0,61,0,2,6.531052539541625
0.55,3,5,1,31,60,3,0,1403,20,1,7.094234845924755
0.46,4,5,3,32,64,3,1,3023,0,1,7.094234845924755
0.78,3,6,7,38,60,7,1,1232,20,2,5.320567975482857
0.78,3,6,7,38,60,7,1,1232,20,2,8.189139023224566
0.87,1,7,2,37,50,3,0,84,4,1,7.094234845924755
0.43,3,7,1,31,57,3,0,1237,1,1,6.322816554844147
0.92,3,7,10,31,60,10,1,856,4,1,7.094234845924755
0.34,4,8,0,43,50,3,0,4762,20,1,7.094234845924755
0.54,4,4,2,56,50,3,0,8455,17,1,6.401917196727186
0.66,4,7,15,44,50,0,1,5628,0,1,7.094234845924755
0.6,4,5,2,41,80,3,0,3301,15,1,7.094234845924755
0.61,3,5,3,56,50,3,0,966,6,1,7.02919384725252
0.96,2,4,4,48,64,3,1,155,17,1,6.322816554844147
0.96,3,7,5,40,50,3,0,824,19,1,7.094234845924755
0.65,3,6,9,25,72,6,0,645,21,2,7.275179244636549
0.07,2,12,0,35,64,3,0,251,17,1,7.094234845924755
0.23,4,5,0,24,85,3,1,2951,8,1,7.094234845924755
0.71,4,7,9,57,50,3,0,6090,0,1,7.05933408294156
0.24,2,6,2,40,57,3,0,203,20,1,7.094234845924755
0.8,0,14,9,67,50,3,0,13,17,1,7.094234845924755
0.18,5,12,0,52,54,3,0,27000,0,1,4.419442836059304
0.25,5,15,0,74,85,3,0,27000,0,1,7.094234845924755
0.09,3,4,1,48,50,3,1,824,19,1,9.627435587441488
0.75,3,4,0,26,72,3,1,1063,7,2,7.094234845924755
0.24,2,6,0,23,100,3,1,388,0,1,7.094234845924755
0.69,2,7,10,20,100,6,0,346,7,1,7.615874812371878
0.4,0,7,6,58,50,0,1,32,19,1,7.094234845924755
0.46,0,11,3,44,100,3,0,33,0,1,6.401917196727186
0.87,2,7,1,62,50,3,0,200,7,1,7.094234845924755
0.31,4,7,2,25,100,3,1,2983,7,1,7.094234845924755
0.25,2,4,5,54,50,3,1,341,19,1,7.094234845924755
0.27,3,6,6,42,50,7,0,824,19,1,8.605037388181852
0.61,2,5,1,54,64,3,1,102,20,1,7.029087564149662
0.88,3,4,9,32,64,6,0,547,15,1,7.094234845924755
0.95,3,10,9,50,50,3,1,626,20,1,7.094234845924755
0.46,3,8,2,53,85,3,0,721,20,1,7.094234845924755
0.24,2,6,0,23,90,3,1,196,14,1,7.094234845924755
0.95,2,6,6,41,50,7,1,185,19,1,5.408919122875832
0.63,5,6,2,44,50,3,1,27000,0,1,6.401917196727186
0.37,4,5,3,43,90,3,1,3233,17,1,7.094234845924755
0.84,1,10,1,65,50,3,0,53,15,1,7.094234845924755
0.55,5,8,0,40,51,3,0,27000,0,1,6.401917196727186
0.79,4,7,2,57,80,3,0,6257,0,1,7.094234845924755
0.31,3,8,0,73,50,3,1,841,19,1,7.094234845924755
0.75,5,7,1,32,64,3,1,16284,0,2,7.094234845924755
0.71,4,10,1,32,80,3,1,9307,17,1,6.401917196727186
0.79,2,7,2,63,50,3,0,342,20,1,6.401917196727186
0.42,4,6,5,39,50,7,0,3744,20,1,6.322816554844147
0.4,2,6,6,24,100,7,0,317,1,1,7.154380954443551
0.87,2,6,3,34,85,3,0,373,8,2,7.690002487115013
0.18,3,10,2,64,50,3,1,675,19,1,7.094234845924755
0.63,2,9,1,57,50,3,1,177,20,1,7.029087564149662
0.72,2,7,0,47,50,3,0,263,0,2,7.094234845924755
0.33,3,10,0,48,50,3,1,1206,2,1,7.094234845924755
0.63,3,6,10,22,85,0,0,572,7,1,5.883656594473677
0.5,0,7,9,66,50,3,0,46,0,1,7.094234845924755
0.54,4,6,10,34,57,3,1,2740,2,1,7.029087564149662
0.71,3,6,6,47,50,3,1,824,19,1,7.094234845924755
0.95,0,10,6,43,50,3,0,17,6,1,7.094234845924755
0.67,3,9,10,34,78,4,0,1090,7,3,4.940069758048983
0.67,3,9,10,34,78,4,0,1090,7,3,6.322816554844147
0.09,2,4,0,73,72,3,1,434,0,1,7.094234845924755
0.89,4,5,1,42,57,3,1,5460,0,1,7.094234845924755
0.24,3,5,9,32,54,10,0,1055,14,1,7.094234845924755
0.21,5,4,0,33,54,3,0,27000,0,1,6.322816554844147
0.63,3,7,1,47,50,3,0,1232,20,1,7.094234845924755
0.07,2,7,0,60,50,3,1,330,20,1,7.094234845924755
0.87,5,5,1,72,50,3,1,27000,0,1,7.38326870140147
0.71,2,7,0,59,50,3,0,126,11,2,6.866443581243498
0.71,2,7,0,59,50,3,0,126,11,2,7.094234845924755
0.79,3,7,4,68,65,3,1,1232,20,1,7.094234845924755
0.87,3,6,2,29,100,3,0,1191,0,1,6.575243190612563
0.46,2,6,8,26,64,3,0,490,17,1,5.154677916346426
0.63,3,6,10,36,80,6,0,1739,9,1,7.094234845924755
0.96,4,4,2,49,50,3,1,2648,7,1,6.710291657578157
0.93,3,7,0,57,64,3,0,1541,19,1,7.02919384725252
0.26,3,5,3,20,95,6,0,508,19,1,7.094234845924755
0.63,4,11,0,65,50,3,0,3055,0,1,7.02919384725252
0.71,4,5,3,46,75,3,1,2278,0,2,5.264036432571163
0.71,4,5,3,46,75,3,1,2278,0,2,7.094234845924755
0.64,3,5,0,43,50,3,1,1521,17,1,5.9913645421076485
0.28,4,8,1,71,50,3,1,3110,0,1,11.026304529901054
0.01,0,12,4,69,50,3,0,7,20,1,8.583222475813882
0.48,3,7,0,31,90,3,0,979,9,1,7.094234845924755
0.87,3,11,1,49,50,3,0,1672,7,1,7.094234845924755
0.7,3,4,1,57,50,3,1,776,20,1,7.02919384725252
0.41,4,7,2,37,80,3,1,3055,0,1,7.094234845924755
0.3,3,7,1,47,50,3,0,824,19,1,7.094234845924755
0.21,0,4,1,53,50,3,1,20,16,1,7.186144304522325
0.97,2,4,1,67,50,3,1,164,0,1,7.094234845924755
0.12,4,6,4,73,50,3,1,3868,20,1,10.417567874022614
0.52,2,5,7,31,90,6,1,484,11,1,7.076299022782748
0.8,3,7,1,70,100,3,1,796,0,1,7.094234845924755
0.87,3,7,1,23,90,3,0,670,17,1,7.094234845924755
0.29,1,4,0,22,100,3,1,53,14,2,8.334442742661274
0.19,3,4,3,24,85,3,1,1468,20,1,6.322816554844147
0.87,2,8,3,70,50,3,1,138,20,1,7.094234845924755
0.29,1,4,0,22,100,3,1,53,14,2,7.747929253212532
0.96,3,4,2,51,80,3,1,854,17,1,6.401917196727186
0.15,2,8,5,65,50,3,0,127,14,1,6.653069459658049
0.4,2,7,7,32,80,8,1,104,0,1,6.117722678578481
0.27,2,11,1,43,51,3,0,166,21,1,6.322816554844147
0.47,3,6,1,29,67,3,0,776,20,1,7.094234845924755
0.54,3,5,4,53,50,3,1,610,20,1,7.094234845924755
0.71,3,4,3,55,50,3,1,1294,14,1,7.094234845924755
0.7,0,9,9,35,50,3,1,34,19,1,6.924150145667824
0.88,4,5,15,54,50,0,1,6284,0,1,7.094234845924755
0.16,2,8,1,57,53,3,0,183,17,1,7.094234845924755
0.31,4,8,0,23,112,3,0,4220,0,1,5.707110264748875
0.66,5,7,1,74,50,3,1,17140,0,1,6.401917196727186
0.87,0,4,1,26,80,3,1,31,12,1,7.094234845924755
0.27,2,5,2,37,50,3,1,118,17,1,8.5733580006835
0.46,4,5,4,54,50,3,1,4393,0,1,6.535183214175999
0.36,2,8,3,57,50,3,0,403,19,1,6.319004149133188
0.28,3,7,3,54,52,3,0,1326,20,2,11.845663237151296
0.28,3,7,3,54,52,3,0,1326,20,2,9.65509029374725
0.07,2,6,0,24,70,3,1,163,20,1,6.33693192019845
0.42,4,8,1,25,76,3,0,2792,0,1,6.322816554844147
0.62,1,12,3,71,50,3,1,93,19,1,6.519368502408724
0.19,1,7,8,31,75,3,0,56,17,1,4.687395126243761
0.46,3,8,0,38,60,3,0,1500,0,2,10.349230507142863
0.46,3,8,0,38,60,3,0,1500,0,2,7.094234845924755
0.71,2,5,4,59,50,3,1,116,20,1,6.322816554844147
0.42,2,4,3,61,50,3,1,101,0,1,7.094234845924755
0.67,4,4,0,58,50,3,0,3430,20,1,7.094234845924755
0.88,2,8,0,58,50,3,1,323,19,1,7.094234845924755
0.56,3,11,0,36,50,3,0,694,7,1,7.094234845924755
0.47,4,7,0,33,51,3,0,5433,20,1,6.401917196727186
0.21,4,4,1,25,85,3,1,4998,0,1,7.094234845924755
0.5,4,11,10,64,58,2,1,3430,20,1,7.02919384725252
0.14,5,4,2,48,65,3,1,27000,0,1,7.094234845924755
0.62,3,4,3,45,58,3,1,675,19,1,7.094234845924755
0.33,1,7,9,30,57,6,0,75,16,1,7.812976974485385
0.94,1,7,10,30,72,10,1,74,14,1,4.803939074160646
0.63,4,8,2,68,50,3,1,3132,0,1,7.094234845924755
0.95,3,5,4,52,51,7,1,527,0,1,7.094234845924755
0.12,2,7,3,49,50,3,0,171,19,1,7.094234845924755
0.3,2,11,2,58,100,3,1,204,19,2,6.322816554844147
0.3,2,11,2,58,100,3,1,204,19,2,7.094234845924755
0.08,2,11,2,58,95,3,1,204,19,1,7.094234845924755
0.96,2,10,4,47,50,3,1,220,0,1,7.094234845924755
0.83,2,4,0,49,50,3,0,136,1,1,7.094234845924755
0.96,2,12,1,59,51,3,0,410,7,1,7.094234845924755
0.7,4,4,1,25,76,3,1,3317,20,1,7.094234845924755
0.64,0,10,2,41,50,3,1,31,19,2,6.654049422085287
0.64,0,10,2,41,50,3,1,31,19,2,7.936678024972839
0.54,0,4,4,39,125,3,1,20,21,1,7.0568905454813695
0.46,4,4,3,53,50,3,1,2019,0,1,7.094234845924755
0.18,3,7,0,53,50,3,0,1729,16,1,6.401917196727186
0.71,4,6,10,53,72,3,1,3374,9,1,5.750061552176929
0.96,0,4,3,44,50,3,1,40,14,1,7.094234845924755
0.46,2,4,5,62,50,3,1,342,20,2,4.388629785807454
0.46,2,4,5,62,50,3,1,342,20,2,8.668283765320217
0.21,2,4,4,52,55,3,1,132,21,1,7.094234845924755
0.72,2,7,0,47,50,3,0,263,0,2,7.094234845924755
0.49,2,6,9,37,85,3,0,121,20,1,6.64252591403129
0.36,1,6,3,54,50,3,1,93,4,1,7.094234845924755
0.46,1,6,1,29,60,3,1,66,20,1,6.322816554844147
0.52,3,7,4,35,64,7,0,1472,7,1,7.094234845924755
0.8,1,7,1,32,50,3,0,67,8,1,7.910322784757798
0.75,2,5,10,35,68,8,0,476,20,1,7.094234845924755
0.87,0,7,0,49,62,3,0,48,14,1,7.094234845924755
0.21,4,7,2,29,90,3,1,2007,0,1,7.3757694305288615
0.46,3,5,1,27,72,3,1,1253,15,1,7.094234845924755
0.87,2,11,1,42,50,3,0,322,17,1,7.094234845924755
0.61,0,5,1,69,56,3,1,16,18,1,6.33693192019845
0.33,3,5,1,28,85,0,0,1572,7,1,4.681482868837255
0.38,4,6,1,32,50,3,0,3193,0,1,7.094234845924755
0.71,3,8,1,52,57,3,0,853,0,1,7.094234845924755
0.55,3,6,3,39,50,3,0,1316,3,1,7.02919384725252
0.87,3,4,1,34,64,3,1,721,20,1,6.401917196727186
0.79,0,8,1,48,50,3,0,21,16,1,7.094234845924755
0.92,4,6,4,72,50,3,1,3258,0,2,9.902336890778733
0.92,4,6,4,72,50,3,1,3258,0,2,8.74105008823903
0.96,2,8,2,76,50,3,0,171,19,1,7.094234845924755
0.31,2,4,0,48,50,3,1,197,20,1,7.094234845924755
0.75,0,5,9,26,100,0,1,22,3,2,6.322816554844147
0.75,0,5,9,26,100,0,1,22,3,2,8.488176242345745
0.96,4,5,1,55,50,3,1,3430,20,1,7.089243155027514
0.19,4,4,3,61,50,3,1,6485,0,1,7.094234845924755
0.29,4,10,15,53,50,3,0,7306,0,1,7.094234845924755
0.57,4,8,1,62,50,3,0,3301,15,1,7.094234845924755
0.96,3,6,2,71,50,3,0,1759,11,1,7.094234845924755
0.38,0,7,15,50,50,1,1,21,11,1,6.322816554844147
0.51,4,8,0,47,50,3,1,2887,0,1,7.094234845924755
0.01,1,4,0,55,50,3,0,84,19,1,7.094234845924755
0.33,5,4,5,80,60,3,1,16533,0,1,7.094234845924755
0.04,0,11,1,46,50,3,0,12,18,1,7.094234845924755
0.79,3,4,10,54,68,6,1,578,0,2,5.595305998320117
0.79,3,4,10,54,68,6,1,578,0,2,7.094234845924755
0.22,4,4,4,37,100,3,1,7259,7,1,7.094234845924755
0.06,3,7,5,27,64,2,0,1218,19,1,4.513383790357383
0.87,4,7,6,35,95,4,1,3274,0,1,5.467553683793335
0.19,4,8,5,26,80,7,1,9215,0,1,7.094234845924755
0.92,4,8,0,50,64,3,0,3339,0,1,7.094234845924755
0.87,3,10,1,46,54,3,1,1690,12,1,7.094234845924755
0.58,2,6,3,24,76,8,0,260,14,1,7.094234845924755
0.69,4,10,0,34,50,3,1,3184,0,1,7.094234845924755
0.21,3,6,4,53,50,3,1,726,19,2,9.135262237059026
0.21,3,6,4,53,50,3,1,726,19,2,7.094234845924755
0.07,2,8,1,54,50,3,0,426,19,1,7.094234845924755
0.9,4,8,2,41,60,3,0,3023,0,1,7.094234845924755
0.87,3,8,7,30,90,3,1,1929,0,1,7.094234845924755
0.21,2,5,4,70,77,3,1,132,21,2,8.759825595314295
0.21,2,5,4,70,77,3,1,132,21,2,7.094234845924755
0.87,2,7,1,30,64,3,1,226,11,1,6.268944757075166
0.13,3,8,0,38,68,3,0,721,20,1,7.094234845924755
0.43,3,4,2,34,76,3,0,645,21,1,6.401917196727186
0.84,3,10,6,54,50,3,0,583,20,1,7.518140223969132
0.87,4,4,2,35,72,3,1,6617,0,1,7.094234845924755
0.9,2,7,3,22,112,9,0,388,20,1,7.094234845924755
0.71,5,12,3,52,95,3,0,15703,0,1,7.094234845924755
0.1,4,10,2,49,50,3,1,4685,0,1,7.094234845924755
0.1,4,4,1,31,85,3,1,2983,7,4,6.939253946041508
0.1,4,4,1,31,85,3,1,2983,7,4,7.094234845924755
0.69,3,8,1,51,50,3,0,1131,0,1,7.094234845924755
0.07,4,8,0,31,100,4,0,5859,0,1,7.094234845924755
0.54,3,4,6,38,60,6,0,891,8,1,7.094234845924755
0.5,3,4,0,23,112,3,0,1381,17,1,7.094234845924755
0.79,5,9,4,47,50,3,1,27000,0,1,7.094234845924755
0.71,2,7,10,48,50,3,0,116,7,1,5.670914871030584
0.79,4,6,10,53,95,0,1,9082,0,1,7.094234845924755
0.1,4,4,1,31,85,3,1,2983,7,4,7.710120027202142
0.1,4,4,1,31,85,3,1,2983,7,4,7.094234845924755
0.12,4,7,2,60,50,3,0,4456,14,1,7.094234845924755
0.12,4,6,2,61,50,3,0,3301,15,1,6.493753839851686
0.14,1,4,1,23,80,3,0,66,20,1,6.401917196727186
0.53,2,8,3,44,50,3,0,248,18,1,7.094234845924755
0.14,4,10,6,48,57,3,0,2484,6,2,7.22190886863971
0.14,4,10,6,48,57,3,0,2484,6,2,7.094234845924755
0.53,4,6,6,30,80,6,1,2139,0,1,7.094234845924755
0.0082191780821917,3,6,9,26,80,3,0,1267,0,2,8.95162275041689
0.0082191780821917,3,6,9,26,80,3,0,1267,0,2,8.80932236085776
0.84,4,8,2,61,50,3,1,3963,19,1,7.094234845924755
0.13,2,5,5,44,54,6,1,388,20,1,7.094234845924755
0.12,3,5,1,81,50,3,1,517,19,2,7.7630850824951505
0.12,3,5,1,81,50,3,1,517,19,2,7.094234845924755
0.55,3,4,2,29,71,3,0,1286,19,1,7.637282603634833
0.49,4,4,0,44,50,3,1,4535,18,1,7.029087564149662
0.19,2,7,1,55,50,1,0,166,20,2,5.993961427306569
0.19,2,7,1,55,50,1,0,166,20,2,7.094234845924755
0.45,4,7,2,34,54,3,0,3274,0,1,7.094234845924755
0.27,2,11,1,34,50,3,0,166,7,1,7.094234845924755
0.45,2,7,3,57,50,3,0,252,4,2,7.094234845924755
0.57,3,4,1,27,76,3,0,1321,0,1,6.401917196727186
0.89,2,5,3,38,50,3,0,199,20,1,7.094234845924755
0.04,3,7,5,31,76,7,0,721,20,2,7.872234089046428
0.04,3,7,5,31,76,7,0,721,20,2,7.094234845924755
0.05,4,5,10,50,50,0,1,5449,17,1,6.551865740817241
0.4,4,6,15,54,50,9,1,5376,0,1,7.094234845924755
0.44,5,8,1,41,51,3,0,27000,0,1,7.094234845924755
0.28,2,7,3,62,63,3,1,139,20,1,7.094234845924755
0.61,2,6,1,52,65,3,0,312,0,1,7.02919384725252
0.96,0,5,1,47,50,3,1,33,20,1,7.02919384725252
0.11,4,4,6,52,50,3,1,4762,20,1,7.094234845924755
0.9,2,4,1,40,50,3,1,110,17,1,7.094234845924755
0.95,2,4,3,63,58,3,0,272,17,1,7.094234845924755
0.62,5,10,0,51,100,3,1,27000,0,2,6.898351198906843
0.06,3,5,2,18,100,7,1,1955,21,1,7.02919384725252
0.2,0,4,3,53,50,3,0,35,17,1,7.094234845924755
0.93,5,4,1,44,80,3,1,23396,0,1,6.910651082094162
0.69,0,8,2,38,56,3,0,39,14,1,7.094234845924755
0.74,0,5,2,56,50,3,0,18,16,1,7.484368643286131
0.11,4,6,1,55,50,3,0,3301,15,1,6.401917196727186
0.79,3,7,1,57,50,3,0,721,20,1,7.094234845924755
0.05,4,5,2,35,72,3,0,8561,0,1,7.094234845924755
0.28,1,5,3,65,50,3,0,91,17,1,7.094234845924755
0.28,2,6,2,55,50,3,0,159,19,1,5.1970042048475475
0.78,0,11,1,69,50,3,0,5,20,1,7.094234845924755
0.36,2,15,5,59,50,3,1,102,6,1,7.094234845924755
0.51,3,6,2,43,50,3,0,1447,0,1,7.094234845924755
0.28,1,7,5,38,50,3,0,50,0,2,7.64657825528726
0.28,1,7,5,38,50,3,0,50,0,2,7.094234845924755
0.7,4,10,5,56,50,3,1,5628,0,1,7.094234845924755
0.2,4,9,5,71,50,3,1,2648,7,1,7.094234845924755
0.5,4,7,1,36,54,3,0,3003,7,1,7.094234845924755
0.7,4,10,4,53,50,3,1,4348,14,2,6.506904508424718
0.7,4,10,4,53,50,3,1,4348,14,2,7.094234845924755
0.13,4,8,4,23,85,6,1,3214,18,1,6.814114704610644
0.44,4,4,1,26,95,3,1,8455,17,1,7.094234845924755
0.63,3,10,10,25,72,3,0,534,15,2,8.334514770954017
0.63,3,10,10,25,72,3,0,534,15,2,8.689210171285959
0.94,0,6,1,45,50,8,0,15,14,1,7.094234845924755
0.58,4,4,2,44,50,3,1,4535,18,1,7.094234845924755
0.79,2,4,1,27,64,3,1,388,20,1,7.094234845924755
0.12,2,4,2,27,80,3,1,127,14,1,7.094234845924755
0.65,0,9,10,39,50,3,0,35,4,1,7.094234845924755
0.4,0,7,2,56,50,3,0,18,16,1,7.094234845924755
0.67,4,7,1,44,68,3,0,9096,0,1,7.094234845924755
0.78,3,5,4,74,50,3,1,514,7,1,7.094234845924755
0.8,4,4,2,34,56,3,1,4762,20,1,7.094234845924755
0.61,2,6,1,55,50,3,1,215,19,2,8.861839075440841
0.79,0,4,2,65,50,3,0,25,18,1,7.094234845924755
0.78,0,10,6,32,80,3,0,7,17,1,7.094234845924755
0.61,2,6,1,55,50,3,1,215,19,2,7.02919384725252
0.92,3,4,1,25,85,3,0,1326,20,1,7.094234845924755
0.28,2,8,1,53,53,3,0,458,20,1,7.094234845924755
0.15,4,11,2,24,80,3,1,3021,12,1,7.094234845924755
0.45,2,6,8,22,90,3,1,388,0,1,7.094234845924755
0.24,2,6,1,24,95,3,0,340,10,1,7.02919384725252
0.87,0,5,4,54,50,8,1,45,7,1,7.094234845924755
0.58,4,11,1,57,50,3,0,2658,17,1,7.094234845924755
0.52,1,4,2,48,50,3,0,94,14,2,9.29986201228349
0.52,1,4,2,48,50,3,0,94,14,2,8.412054873292933
0.11,0,10,10,44,50,10,1,40,20,1,6.401917196727186
0.7,3,4,5,43,50,3,1,1732,17,1,7.094234845924755
0.36,3,5,2,63,50,3,0,674,11,1,6.206132279941148
0.12,5,8,9,28,80,3,1,17140,0,1,7.094234845924755
0.87,4,4,1,55,50,3,1,5746,0,2,8.035884297809362
0.96,4,4,6,56,50,8,1,3110,0,1,8.705577996181987
0.78,3,7,3,63,50,3,0,1064,20,1,6.6085942412440115
0.87,4,4,1,55,50,3,1,5746,0,2,7.02919384725252
0.49,3,7,5,33,57,3,0,1055,14,1,11.3568945018511
0.64,0,12,1,61,50,3,0,7,21,1,8.143281981400323
0.78,4,6,1,44,50,3,1,3564,0,1,5.889985378158128
0.58,4,7,3,31,57,3,0,9307,17,1,6.401917196727186
0.24,4,6,2,33,50,3,0,3193,0,1,7.094234845924755
0.32,4,7,3,26,100,3,1,2983,7,1,7.244941546337007
0.9,3,4,1,24,90,3,0,758,0,1,7.094234845924755
0.1,1,7,5,35,60,10,0,92,16,1,7.094234845924755
0.36,4,7,2,27,85,3,1,6736,0,1,7.094234845924755
0.78,3,6,3,44,50,3,0,576,17,2,7.094234845924755
0.2,3,8,2,56,50,3,0,1482,17,1,7.381713578202249
0.36,3,7,2,37,50,3,0,688,20,1,6.748536779421629
0.36,5,4,2,51,50,3,1,27000,0,1,6.938410567241754
0.17,2,7,6,32,68,3,0,181,7,1,6.322816554844147
0.61,3,4,3,28,76,3,0,1326,20,1,7.094234845924755
0.31,2,7,6,25,80,6,1,343,2,1,9.03491498187007
0.45,4,4,4,48,50,3,1,2400,0,1,7.094234845924755
0.2,3,4,10,55,68,6,1,578,0,1,7.244941546337007
0.58,0,6,10,33,65,7,1,17,6,1,7.094234845924755
0.15,4,4,1,23,90,3,0,2715,20,1,7.094234845924755
0.53,2,11,3,43,50,3,0,101,14,1,7.094234845924755
0.52,4,9,15,54,50,6,1,9307,17,1,7.824445930877619
0.74,4,4,1,52,100,3,1,9307,17,1,7.094234845924755
0.91,1,5,1,51,50,3,1,50,2,1,7.094234845924755
0.36,4,5,1,38,64,3,0,4128,11,1,7.094234845924755
0.66,4,7,2,27,85,3,1,5332,0,1,5.67136258340009
0.1,1,6,4,30,57,3,1,59,17,1,7.094234845924755
0.16,4,8,0,29,95,3,1,3744,20,2,10.638027364771974
0.52,4,5,4,28,67,9,0,3688,17,2,6.470458888504262
0.52,4,5,4,28,67,9,0,3688,17,2,6.401917196727186
0.45,3,11,1,48,54,3,0,1096,0,1,7.094234845924755
0.16,4,8,0,29,95,3,1,3744,20,2,7.029087564149662
0.78,0,5,5,33,63,7,0,27,0,1,7.094234845924755
0.87,3,8,3,55,50,3,0,593,17,1,7.094234845924755
0.59,3,7,2,48,50,3,0,1955,21,2,9.647627092407303
0.59,3,7,2,48,50,3,0,1955,21,2,6.9366536690247855
0.86,2,6,1,33,50,3,0,426,14,1,7.094234845924755
0.78,3,7,1,23,85,3,0,824,19,1,7.094234845924755
0.2,4,5,2,43,50,8,0,4762,20,1,7.094234845924755
0.5,2,7,1,33,72,3,0,164,20,1,7.094234845924755
0.19,3,8,1,47,50,3,0,746,0,1,6.401917196727186
0.19,4,6,5,77,76,3,1,8549,17,1,7.094234845924755
0.2,0,6,3,74,64,3,1,40,15,1,7.094234845924755
0.88,0,11,3,55,55,3,0,49,14,1,7.094234845924755
0.9,4,4,6,38,50,3,1,4478,0,1,8.216358332386156
0.27,5,8,2,74,50,3,1,27000,0,1,7.094234845924755
0.36,3,7,4,34,50,3,0,1370,15,1,7.094234845924755
0.68,4,4,10,24,105,0,1,3064,0,1,7.2749991742701035
0.87,3,6,3,59,50,0,0,583,20,1,5.993961427306569
0.87,3,4,5,61,50,3,1,570,20,1,7.094234845924755
0.19,0,5,6,22,100,3,0,14,15,1,6.493753839851686
0.87,4,4,6,29,64,3,1,9307,17,1,7.094234845924755
0.7,2,10,5,47,125,3,0,458,20,3,8.828026689439561
0.7,2,10,5,47,125,3,0,458,20,3,7.094234845924755
0.61,3,7,5,74,50,3,1,863,17,1,7.20370309585095
0.95,2,5,5,55,50,3,1,112,18,2,6.322816554844147
0.95,2,5,5,55,50,3,1,112,18,2,6.496050746083953
0.54,3,7,10,38,50,3,1,566,7,1,7.411211817611983
0.78,1,6,4,50,50,3,0,94,18,1,8.991490091372057
0.46,5,8,4,31,76,3,0,15703,0,1,6.401917196727186
0.36,3,4,4,70,60,3,1,721,20,1,7.341483852363161
0.31,0,6,10,25,95,7,1,29,21,1,7.02919384725252
0.2,0,6,4,27,85,8,0,25,17,1,7.094234845924755
0.46,0,4,2,45,50,3,0,21,18,1,6.401917196727186
0.65,3,10,6,40,50,3,0,1699,19,1,7.094234845924755
0.71,2,9,1,62,50,3,1,393,19,1,7.02919384725252
0.77,5,10,5,60,50,3,0,27000,0,1,7.094234845924755
0.53,2,7,3,53,50,3,0,217,7,1,7.094234845924755
0.58,2,6,9,25,72,3,1,359,19,1,7.094234845924755
0.19,4,4,1,26,100,3,0,2767,11,1,10.185929670373362
0.27,4,6,15,20,100,7,1,2715,20,1,7.094234845924755
0.45,2,4,5,65,50,3,1,355,7,1,7.094234845924755
0.28,2,4,4,43,50,3,1,271,0,2,6.435829804173703
0.28,2,4,4,43,50,3,1,271,0,2,5.993961427306569
0.87,1,7,2,74,50,3,0,93,19,1,6.401917196727186
0.19,3,4,3,42,63,3,0,1817,1,1,7.094234845924755
0.9,3,7,5,33,60,4,0,721,20,1,7.094234845924755
0.96,4,4,4,29,85,3,1,3862,7,1,7.094234845924755
0.82,3,8,1,36,51,3,0,670,17,1,7.094234845924755
0.45,0,4,4,53,50,3,1,7,17,1,9.105090961257085
0.32,4,8,1,56,50,3,0,2715,20,2,8.711278615130434
0.32,4,8,1,56,50,3,0,2715,20,2,7.011204970177161
0.58,3,7,1,37,58,3,0,966,14,1,7.094234845924755
0.16,4,4,6,23,100,3,1,2563,0,1,11.742830505806946
0.48,0,11,2,50,50,3,0,20,18,1,7.094234845924755
0.87,0,5,1,73,50,3,1,28,20,1,7.094234845924755
0.95,0,7,5,50,50,3,1,44,17,1,7.02919384725252
0.87,3,9,8,42,51,8,1,1867,0,1,7.103453632817731
0.28,2,4,2,79,50,3,1,159,20,1,7.094234845924755
0.24,3,11,1,58,50,3,0,721,20,1,7.094234845924755
0.33,4,5,5,61,50,3,1,3317,20,1,7.094234845924755
0.66,5,7,0,51,50,3,1,27000,0,2,6.279271611747914
0.44,3,8,2,58,50,3,0,824,19,1,7.094234845924755
0.2,2,6,5,77,50,3,1,344,11,1,6.912454221638602
0.12,4,5,5,36,80,3,1,4762,20,1,7.094234845924755
0.73,3,4,4,59,95,10,1,824,19,1,7.478005746294839
0.36,5,10,1,44,69,3,0,27000,0,1,6.376811978297045
0.36,2,4,2,45,50,3,0,133,19,1,7.094234845924755
0.38,1,8,3,50,50,3,0,97,19,1,6.401917196727186
0.44,4,8,1,77,72,3,1,4762,20,1,5.4510384535657
0.34,5,7,4,71,50,3,1,27000,0,1,7.094234845924755
0.41,0,7,2,25,85,3,1,34,17,1,8.580759364977085
0.22,4,7,10,30,100,10,1,4116,4,1,4.677118685300675
0.78,4,6,5,65,50,3,0,4348,14,1,7.536326604374271
0.43,5,4,1,57,64,3,1,27000,0,1,6.401917196727186
0.33,1,5,3,35,50,6,0,69,14,1,7.094234845924755
0.28,5,11,3,51,60,3,0,14368,0,1,6.401917196727186
0.58,4,5,9,32,80,9,0,2740,2,1,7.094234845924755
0.88,1,8,2,45,88,3,0,98,20,1,7.094234845924755
0.95,4,4,1,43,50,3,1,2792,0,1,6.336825731146441
0.87,3,10,3,61,50,3,1,923,0,1,7.094234845924755
0.6,2,5,8,33,57,7,0,104,20,1,7.094234845924755
