date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Year,Quarter_Number,Month_Number,gdp_per_capita,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,CPI_trend,INDPRO_trend,unemployment_rate_trend,PPI_trend,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal,share_price_acf1_original,share_price_sumsq_acf_original,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,share_price_acf_seasonal,unemployment_rate_acf1_original,unemployment_rate_sumsq_acf_original,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,unemployment_rate_acf_seasonal,PPI_acf1_original,PPI_sumsq_acf_original,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,PPI_acf_seasonal,OECD_CLI_index_acf1_original,OECD_CLI_index_sumsq_acf_original,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,OECD_CLI_index_acf_seasonal,CSI_index_acf1_original,CSI_index_sumsq_acf_original,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,CSI_index_acf_seasonal,gdp_per_capita_acf1_original,gdp_per_capita_sumsq_acf_original,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,gdp_per_capita_acf_seasonal
1968-10-01,0.0,0.0,0.04,0.18,5.328260869565217,5.351304347826087,5.410434782608696,35.3,37.3546,5.58,1.94059516329599,3.4,28.0,101.253891611791,92.4,1968,4,10,25813.0,37.5964190078467,35.31520277525296,3.2312289381756694,0,0,0,0,0,0,0,0,0,35.30129385605222,37.583528804585406,3.5110930182620605,27.97305987786218,27.94554790170957,0.8699362898442924,1.5110410998350825,0.35150235657248313,0.44437370483484234,-0.1242942519981181,0.3656984188066684,,0.8947805464178666,2.1202029791100303,0.3582868183733493,0.30584633051390925,-0.2772476352499959,0.3010630118337304,,0.8722011661344445,1.6443585519802577,0.2766294863918681,0.3883093915954606,-0.2670602528202786,0.42346174069573583,,0.8593978510985439,1.9601882871385166,-0.07213740458014231,0.0972240836781035,-0.5098684210526377,0.5336690748841153,,0.8879555808003886,2.3117630207775672,-0.18764493094066173,0.30293734329069194,-0.577655079319358,0.7317532800684281,,0.8411631362365712,1.6450739638173737,0.17498373069869153,0.2735880003395299,-0.27849954904208796,0.3582608118047822,,0.6746012571182312,0.7876641711845099,0.0658601787647933,0.35720933997463944,-0.2522232004380284,0.3630358401364005,,0.6846880131362886,1.0946642791083905,0.006896551724138217,1.0037455410225924,-0.23913043478260823,1.0897920604914935,,0.8486469477658912,1.6537218832237253,0.09761904761904983,0.17046485260771238,-0.4999999999999953,0.6855555555555568,,0.8558537842430232,1.6944264548766172,0.8677049919975506,2.156477783833692,0.7779698311707396,1.761999648124445,,0.5924232899749083,0.42964099480411483,-0.0024219616732247037,0.25945687544360324,-0.3596114030896641,0.5079852006200707,,0.909814704372844,2.507480533167783,0.7006093680051573,1.5652464576130638,-0.0014649861801141514,0.03300909691474505,
1968-11-01,0.0,0.06,0.0,0.1,5.511666666666667,5.451666666666666,5.595,35.4,37.8378,5.7,1.9638772803486129,3.4,28.0,101.352918948343,91.7,1968,4,11,25929.33333333333,37.65715352690943,35.388187566571986,3.338714898666826,0,0,0,0,0,0,0,0,0,35.45532205004142,37.73734297890347,3.493190974476915,28.0530946798821,28.03974419610353,0.861208131751324,1.452195951812855,0.3555842038277167,0.45423407608480293,-0.12378348518902939,0.3602995854575941,,0.8942109749962904,2.1047384280045254,0.36240840855098927,0.31675380981063395,-0.2771072543072627,0.31517608323741053,,0.8638481355954492,1.597394390204688,0.28232248876284743,0.3870465609230692,-0.2670324428314658,0.4232238619382043,,0.8707172472203347,2.0603627133366738,-0.09006211180122989,0.0909397785579229,-0.5445945945945982,0.48599547561902934,,0.8690031783071887,2.268574701386361,-0.19013783354850325,0.26401961775331095,-0.553664239955963,0.6818625286821407,,0.8324264142760017,1.5558772761430255,0.18409000271526904,0.2724328763065558,-0.27969391633564283,0.35803435314628035,,0.707547018863616,0.9051035278797523,0.07616559911888848,0.32370475728579556,-0.25026507156639344,0.3872356670391818,,0.7368471276798774,1.2285783394697187,0.008684621389539722,1.0248443785379424,-0.23913043478260823,1.0897920604914932,,0.8744887386159134,1.9342214804026192,0.10660781166399368,0.1694002581043389,-0.49999999999999534,0.6855555555555568,,0.8581995973084968,1.681053069656225,0.8616605574487606,2.071901041413461,0.7257709792824814,1.4590774743602013,,0.6138783656201817,0.49711693922058153,-0.003290922754009973,0.2788586342613458,-0.3582930370382125,0.4988289427568255,,0.9034885927622109,2.5503602713591764,0.6166700153448859,1.1789635016998217,-0.005975350349807238,0.11437425645761329,
1968-12-01,0.06,0.04,0.02,0.08,5.972857142857142,5.956190476190476,6.055714285714286,35.6,37.9573,6.03,1.98183535695904,3.4,28.0,101.372923392385,91.7,1968,4,12,26045.666666666668,37.84606995365336,35.57757843044992,3.392848906921676,0,0,0,0,0,0,0,0,0,35.6122873506267,37.88266594859299,3.4793788619199253,28.135020888431576,28.119114991230514,0.8222650586198927,1.2581747079488017,0.34939642411124433,0.41635423494250745,-0.11755881523848338,0.35133228677742206,,0.8513902345950902,1.8867022671115754,0.3231270760641525,0.2691760746000048,-0.2728936078738758,0.23324062874479254,,0.8269061575314031,1.4191873480458226,0.2837699246479247,0.36032698725259654,-0.2588786730000846,0.4261525223088933,,0.8714081430293821,2.145164441642031,-0.10454545454544224,0.10474431818181854,-0.5799671592775054,0.48658758469697655,,0.8793347766340365,2.2969328189485294,-0.19712121256710505,0.263385987517759,-0.5807106273146553,0.6635770442736092,,0.7926504236143769,1.3031905718983696,0.1913339151339506,0.23239230663787624,-0.26608352144469705,0.3621680675761389,,0.7415044000468306,1.059159476564567,0.07888322875655607,0.3107495659273176,-0.24902988563711245,0.38018255510252785,,0.7719823833666201,1.4599621873878879,0.010298295454545713,0.979827880859375,-0.2391304347826083,1.0897920604914937,,0.8918555428168272,2.196680314038811,0.1146034816247605,0.20021914482077774,-0.4999999999999953,0.6855555555555568,,0.8647729751903592,1.7134578239269433,0.8399388959440308,1.7491319160474883,0.7250140127386787,1.371882227652018,,0.6491060925570583,0.6422446718815508,-0.004343492629701489,0.2788280332752763,-0.3606984829329962,0.5167495059882752,,0.8991478604326877,2.5592716471797594,0.6316635144457328,1.075910577101349,-0.024063496026607293,0.1134156640411618,
1969-01-01,0.04,0.0,0.18,0.14,6.069090909090909,6.140000000000001,6.282272727272727,35.7,38.1869,6.04,1.9300399470485872,3.4,28.0,101.31872133176,98.2,1969,1,1,26162.0,38.05602458014609,35.69678870036631,3.4675819980092,0,0,0,0,0,0,0,0,0,35.771397634869224,38.01906677273116,3.4702124893958284,28.21989741527103,28.14196484323481,0.8318582045972883,1.1975674562354157,0.3570655516618499,0.42195648597356117,-0.16178749821752697,0.31978929170228676,,0.8566542727733617,1.7782094495143934,0.3562826708182356,0.2969835126442243,-0.3306850999751107,0.21808654536875519,,0.8275945112161985,1.3300325078741417,0.31601503219920307,0.3846268485846932,-0.2819312533018725,0.4033717622866062,,0.8812572759022118,2.261033960760609,-0.12318840579708916,0.11610719429548606,-0.6050013815971295,0.5219327493950789,,0.8819459482955722,2.3378748492889243,-0.19882546910994442,0.26289493816667997,-0.5910139399448568,0.6694425580006012,,0.809929948220661,1.2315081637522478,0.16268013556802735,0.24305451672795844,-0.3116581884366507,0.5196751375349696,,0.7958882853153348,1.286969382581471,0.051939562925412575,0.3036112426798597,-0.2162158822661028,0.2778290193831631,,0.7971318420606675,1.6835149699932215,0.01176184295911773,0.9617524022173929,-0.23913043478260826,1.0897920604914937,,0.9042050944224858,2.4331794420933117,0.12176108915239581,0.20289785155598553,-0.4999999999999953,0.6855555555555567,,0.8731182714126209,1.7789484478361226,0.8199618324137942,1.3887044373655535,0.7480997025621593,1.4706272176794633,,0.48362835716777075,0.3277295342507776,0.0037791262932743413,0.16020728343495821,-0.24679372980644637,0.26445051932330077,,0.8966330961541106,2.5594806338067078,0.6441401863015335,1.1171649855470716,-0.022898335061256086,0.11273873362961923,
1969-02-01,0.0,0.02,0.1,0.28,6.214210526315789,6.121052631578947,6.299473684210526,35.8,38.4313,6.19,1.919778676302208,3.4,28.2,101.198714845094,98.2,1969,1,2,26168.33333333333,38.18770465398208,35.76812627112137,3.4477594947639885,0,0,0,0,0,0,0,0,0,35.93247676508846,38.148522221956775,3.4659959058872083,28.309419187235747,28.286821195636524,0.8369438674739168,1.2093690241738426,0.3562870488361087,0.41727703036714503,-0.16746226541551518,0.3221025707865006,,0.8786577564837229,1.8293979349662834,0.3482516714072952,0.28188429012435734,-0.2751782184413819,0.16477183104331594,,0.8491985710597479,1.3824275143300484,0.3108244241153083,0.3796893590521006,-0.24489775173239184,0.3715340657997288,,0.8890650588666645,2.392084617069505,-0.11742424242422825,0.10607495408631332,-0.6018705763397352,0.5158258794157271,,0.8843744984735187,2.3887517720232454,-0.19226232411877558,0.2572380835337929,-0.5911925598871868,0.6698667032581291,,0.8080545227998955,1.2069100020344703,0.15028309254197494,0.24128597490653986,-0.35675038182426283,0.58938355636807,,0.8104945469658008,1.4723552333565142,0.09758396716144907,0.31518910607228623,-0.27099319292455565,0.28747806760515127,,0.8159391771019677,1.878235063891883,0.01309523809523838,0.9852735260770983,-0.23913043478260826,1.0897920604914932,,0.8788528917686593,2.50043493966128,0.07528011204481996,0.1703741545637877,-0.4436682686934125,0.5229555788893725,,0.8812688309824909,1.85920039706871,0.8128650232520102,1.2029580293972366,0.7653908797009283,1.5954676421571075,,0.5361065922901689,0.41417891990060474,-0.006959874028350279,0.15922483558784836,-0.3949113996020088,0.3362173393810659,,0.9066727792987884,2.629031164904101,0.5689238375639438,0.8141892683372955,-0.002557501249770135,0.1199344001855156,
1969-03-01,0.02,0.18,0.08,4.14,6.1975,6.0165,6.164,36.1,38.7326,6.3,1.884444973193926,3.4,28.2,101.02268363425,98.2,1969,1,3,26174.666666666668,38.52933844964654,36.09202829695565,3.4278594678203325,0,0,0,0,0,0,0,0,0,36.09570728732242,38.25999884970893,3.468524227810424,28.40492375980775,28.379449395352214,0.8550244979645673,1.2966716402973024,0.3515555877684878,0.42100776335110923,-0.16742018319622043,0.3042925064166072,,0.8989226350398322,1.9657598191397647,0.35314751688655804,0.3045066199983242,-0.26107265593026185,0.1690757041054159,,0.8736139139626251,1.513964293831393,0.31199956119322975,0.3986130942888342,-0.22349905708371884,0.3537733966212667,,0.8822540912059273,2.4664945246061833,-0.11909090909090811,0.12110904499540001,-0.48406040268455497,0.36543469325704075,,0.8847006205846104,2.436442641541786,-0.17982566867433164,0.276063940571818,-0.5906809235665016,0.6737310594366122,,0.815264857496768,1.2459173567943411,0.15660546461691566,0.2559430109752638,-0.36383106909245144,0.5853881486434529,,0.823170752037062,1.5962865456936162,0.11996293335322228,0.20799132298324535,-0.28912990902480273,0.26538521875085574,,0.8304775065254104,2.082087576255911,0.014315068493150894,0.995163304559955,-0.23913043478260826,1.0897920604914935,,0.8956334404641826,2.6204771352002107,0.04200000000000198,0.18372000000000144,-0.4999999999999963,0.629501385041547,,0.8878598094359097,1.9349097233256465,0.8191530573473129,1.1960489741044367,0.7768909234904058,1.684263333710068,,0.5761183722316824,0.5887295787865293,-0.006669006347656279,0.16258243688230825,-0.39491139960200883,0.33621733938106596,,0.9141829995403753,2.735426829469788,0.5939508570737364,0.6833783698065402,-0.0004171322355472609,0.11989029890819085,
1969-04-01,0.18,0.1,0.14,6.96,6.0390476190476186,6.1138095238095245,6.13,36.3,38.5901,6.17,1.9042871288776533,3.4,28.6,100.792073041778,98.2,1969,2,4,26181.0,38.42877247998876,36.29204756889137,3.444831396872181,0,0,0,0,0,0,0,0,0,36.261695728977415,38.2857991188097,3.4842741831089463,28.50637906937192,28.67844136237053,0.8751428293256744,1.4204349590842515,0.354755775008364,0.4630623422552706,-0.15050367934399547,0.31812027281309624,,0.9019067111615323,2.0980945000498976,0.3480067685762997,0.2918296536919138,-0.2667011451967131,0.16802389949340626,,0.884931311922824,1.6507252444679439,0.3226098089558826,0.4306133455779282,-0.229675543235207,0.3410331090631921,,0.8854691413034961,2.5450843280150486,0.0038594623369688674,0.08893077523145197,-0.562822580645163,0.5223072320499392,,0.90356665837229,2.5828253150303353,-0.19720938025174253,0.310283253807386,-0.5587836543962509,0.6925021541131638,,0.8436366871133878,1.3784785284432417,0.1326579670329664,0.22886149904402797,-0.3280582766359149,0.5809572053151768,,0.81808631655528,1.7088653188301686,0.10108274455539053,0.21599025032423777,-0.29663626458135195,0.1986658803835796,,0.8420118027183634,2.2983040193673396,0.015435222672065032,0.9789312591175081,-0.23913043478260826,1.0897920604914932,,0.837174190343956,2.4147573338383643,-0.020780167699598128,0.14489987372490187,-0.5064767616191863,0.6465259289395681,,0.8920589089889612,1.9874610842855214,0.8297897418974709,1.2716762664584293,0.7815842852353474,1.7164561665915072,,0.6075860736877681,0.7567519848175833,-0.006401441329218343,0.16297654415792326,-0.39491139960200883,0.33621733938106596,,0.9199671906422507,2.859088732429143,0.6149004309886174,0.63992297523465,-0.00039979982706437185,0.11985522687919821,
1969-05-01,0.1,0.08,0.28,36.56,6.1138095238095245,6.042380952380952,6.153809523809524,36.4,38.4443,6.32,1.9443845173281031,3.4,28.6,100.512227364257,91.5,1969,2,5,26214.33333333333,38.394485328984224,36.44102839607197,3.440523499007371,0,0,0,0,0,0,0,0,0,36.43109463040621,38.212732889931466,3.524603969918243,28.61220014050004,28.409940561312887,0.877553062063693,1.5227753173423986,0.35205998101662134,0.45828067887272267,-0.16411423135461733,0.3328217673064836,,0.9139309548213851,2.254390568943472,0.3418742887640764,0.29112097650581276,-0.2805796500304559,0.1554529315384989,,0.8907412063807859,1.7759961114232847,0.32465243696618107,0.4347528914978081,-0.22758862354931167,0.34603352110406427,,0.8945339486092571,2.6604503004234887,-0.012631837135148802,0.08276053579580978,-0.47896965419901444,0.3621814801515408,,0.9165902058641376,2.7670235943840567,-0.12357649398534297,0.23129937091038227,-0.5580081865349825,0.690657898618936,,0.8397740774139743,1.481729329376715,0.09914966086497508,0.2059295392951925,-0.3698228588359306,0.5555133805083876,,0.8028445996102676,1.7835431180943842,0.11158812586068283,0.25197948752841814,-0.2719540212608725,0.19421908680352906,,0.851356743814844,2.4990739734447662,0.016467416783872722,0.9688670547041784,-0.23913043478260826,1.0897920604914932,,0.8686921664040673,2.4688284565362837,-0.07721635662812082,0.1609439067825352,-0.6142857142857124,0.7569387755101936,,0.8930385171790594,2.000226831485331,0.8438955976628308,1.3790055271166373,0.7864492210244797,1.7059764155357668,,0.4926136206403533,0.4894603153689779,0.0025673755677849807,0.24840766404557818,-0.32812237242243547,0.39732854485261004,,0.9226040108660178,2.9801316556426656,0.6301275301091784,0.645075803044947,-0.0008900240330114676,0.15091707547705085,
1969-06-01,0.08,0.14,4.14,40.22,6.880476190476191,6.439047619047619,6.752857142857143,36.6,38.8198,6.57,1.8736479526294871,3.5,28.6,100.228576027395,91.5,1969,2,6,26247.666666666668,38.95910142170228,36.58666349190834,3.466386848113783,0,0,0,0,0,0,0,0,0,36.60433527446424,38.131701699708174,3.5901563341555214,28.720299350093097,28.460434743471943,0.8163253438025722,1.4407958755902104,0.271341703751431,0.27495556537501337,-0.07054525804674219,0.16840794517754037,,0.894415799215306,2.319811175267945,0.2871100431735472,0.25735298283733044,-0.29423791569730007,0.1562955112892897,,0.852128514050446,1.7681048708313225,0.26471191615250433,0.34893917692702764,-0.18903888210758168,0.24209783261253712,,0.8967100493783254,2.768497337928285,-0.03135888501742184,0.08980623778363121,-0.5036409290646578,0.4011236818015424,,0.9096042433197459,2.89255748119255,-0.16660089685523988,0.21730567801761758,-0.5115100797935547,0.5399130269480796,,0.8278917071458023,1.5345351364086102,0.11930651170951662,0.20318562893073444,-0.3413857615154371,0.5389572036182185,,0.8151315300122941,1.8524800126411858,0.02121287035710882,0.2270423734796206,-0.25535570250779904,0.27275461061981154,,0.8663604878783313,2.664010460482807,0.022689683688236772,0.908454379037371,-0.23425633835728432,1.0823917400222922,,0.8893411198756397,2.6245202263511787,-0.0681818181818177,0.12241735537189753,-0.6142857142857123,0.7569387755101935,,0.8910652655817618,1.9718165303228434,0.8723785844893158,1.5429556987600563,0.782820571440223,1.7040770693718947,,0.528774464119292,0.5073659576237558,-0.0016650246305418648,0.24867358603602052,-0.4262731019811195,0.5302449964546373,,0.9248701656233657,3.0971708845710206,0.6347950654720814,0.6472552052484666,-0.0018375091649650446,0.1509392654699177,
1969-07-01,0.14,0.28,6.96,50.0,7.187142857142858,7.00047619047619,7.244761904761904,36.8,39.0248,6.72,1.8108067502666605,3.5,28.9,99.97712316321171,91.5,1969,3,7,26281.0,39.27842170124731,36.78304854457587,3.475415289463634,0,0,0,0,0,0,0,0,0,36.78130373528475,38.08068552548957,3.6685285798827034,28.82980962574531,28.732798721281068,0.8220394930597392,1.438412553217254,0.3346211671212303,0.3337455790512756,-0.19098777933882455,0.1318357268975009,,0.8656512401481096,2.244257853585641,0.33607241403163374,0.2920341563015273,-0.2611581022490769,0.13821333790134618,,0.8346155671489182,1.714814586651468,0.3419614475962948,0.4173524085756208,-0.21930329862976908,0.2455924428498399,,0.8992726824457593,2.873049773754828,0.00905902980712969,0.10723482237853244,-0.5067693744164363,0.4065923210242774,,0.9105385183256047,3.0026442600462433,-0.1573134051090284,0.21166604376979534,-0.5361092537992943,0.558896706620797,,0.8338681917358955,1.6060836390149988,0.14163383312255257,0.19695703428165226,-0.347615217962186,0.5493152503677349,,0.8037552497852443,1.7382356992318426,0.14883078832504065,0.2924439666645087,-0.27455749443041116,0.28515310780344366,,0.8682991985752451,2.79835294406837,0.027499518397226242,0.9102846235283937,-0.24999999999999964,1.0559895833333337,,0.8680859040274217,2.630929360082541,-0.09095893749238407,0.07826665345207587,-0.5466733674858952,0.4453968921093491,,0.8881697141484222,1.9239156576979217,0.9010783056392754,1.7428467744287532,0.7719729406656923,1.721960305769114,,0.5583479229667359,0.5876874453989474,-0.0016056094356631126,0.25103667503512256,-0.4262731019811195,0.5302449964546373,,0.9268438366730255,3.209240625234355,0.63904287573769,0.6544081486261157,-0.0017695118042499996,0.1509129894908771,
1969-08-01,0.28,4.14,36.56,39.6,7.275238095238096,6.9819047619047625,7.193809523809524,36.9,39.1145,6.69,1.8037182194127168,3.5,28.9,99.76734275091673,86.4,1969,3,8,26212.666666666668,39.19773618973432,36.92731487482144,3.4937154416065206,0,0,0,0,0,0,0,0,0,36.96130566327678,38.04992817817163,3.751391035728279,28.94223332501452,28.808231209985017,0.8457297698669494,1.5501891455904637,0.33443493384500933,0.3335866205785344,-0.14233817951187408,0.13957319248875463,,0.8872703653234209,2.3217580290066135,0.3079782885115906,0.26417235702969155,-0.2548006733303245,0.13708885832473885,,0.8642370810516373,1.8295724666815782,0.31353437793246614,0.38335131811654183,-0.16532731961470473,0.20339824008343907,,0.9064039408866996,3.0022768936979,-0.007317073170730695,0.09448410337761284,-0.4805322563943273,0.3711104142245743,,0.915341653753031,3.1222062198675533,-0.15877957703716064,0.21515181693163424,-0.5269572188712441,0.5526671971081247,,0.856044194224919,1.7488005101314619,0.12712981596523404,0.21283932385616794,-0.31699429477841096,0.5282950266271549,,0.8055669500539264,1.658310558945302,0.16611142361574002,0.2939543165114603,-0.25093630969612213,0.3044339048611715,,0.8700270339385524,2.910760969865557,0.027935222672065017,0.9056213017751489,-0.24999999999999964,1.0559895833333337,,0.8899373361317341,2.762767363281985,-0.1258537962178936,0.09539586192743794,-0.5909090909090898,0.47507747933883854,,0.8862170638088308,1.8862734037507463,0.9215596553275115,1.9370869376999555,0.7768422537007815,1.8122498442722044,,0.5157175088323159,0.5913478389955651,-0.00420289882764159,0.254131938054947,-0.39352571308668544,0.5947200039384156,,0.9342498464977271,3.345429860122659,0.5694036528011177,0.5510885812353888,0.001430673127589715,0.19333185933496275,
1969-09-01,4.14,6.96,40.22,40.06,7.351904761904761,7.089999999999999,7.318095238095238,37.1,39.1057,7.16,1.809973215811004,3.7,29.1,99.57605701679672,86.4,1969,3,9,26144.33333333333,39.40015534679674,37.12850360680016,3.7340674292410863,0,0,0,0,0,0,0,0,0,37.143110342713086,38.02600422642674,3.835619937938337,29.05984754452746,29.03135509479755,0.8638541027946047,1.7114630624688303,0.33451575237909514,0.33601689098891113,-0.1398416644032301,0.13866182459715584,,0.8960770865464975,2.436195080243274,0.3061751438197213,0.2624075236356666,-0.28265319456089366,0.15116668981044143,,0.8752264694789326,1.9732716956780196,0.3106996271221276,0.37611981116524135,-0.19655659922733487,0.20353917415300438,,0.9081782444267514,3.120660634295994,-0.02582274356467824,0.13165636249821033,-0.502979515828678,0.42388380859246594,,0.922007852468995,3.2614392811112385,-0.14962159270479608,0.19894727329650994,-0.5216472111789474,0.5424806869498485,,0.8256578521775467,1.7638724413838347,0.04660398494768664,0.20586699563441385,-0.3269802569815189,0.5832127722208447,,0.8094514283427992,1.6329269528378259,0.16540774004177417,0.29829835203246324,-0.23772854686008021,0.2954594024121426,,0.8581678269178267,2.78567644460979,0.03114447877002678,0.6349622249439538,-0.23144815766923685,0.9077507050868312,,0.8864474826388887,2.8439753761997926,-0.14012883095968937,0.1459171747854675,-0.6313981615868394,0.5948750482447075,,0.8853985165462751,1.8759244656751095,0.9316568276020953,2.098950395833014,0.7872905093509835,1.8993578830173208,,0.6193119686218803,0.7209376393744348,-0.011312777843631673,0.2584699893776347,-0.43714220937482284,0.7341850320485763,,0.9397272370097434,3.4859662195906815,0.6347225765290988,0.6197053748902404,-0.0016169689356792165,0.1932557768403556,
1969-10-01,6.96,36.56,50.0,42.32,7.206818181818182,6.998636363636364,7.286363636363637,37.3,39.1171,7.1,1.8305656268689128,3.7,29.5,99.3680973878311,86.4,1969,4,10,26076.0,39.40155249047369,37.30807986720019,3.5518863300861243,0,0,0,0,0,0,0,0,0,37.32500116712122,37.99929399292805,3.9205641956900847,29.18459238145451,29.43456713184959,0.8878800569954274,1.9241525559502821,0.3293833573063038,0.37905307339513505,-0.13490274609928546,0.13555855505924735,,0.9124137070581263,2.6136000217630113,0.3000046333737342,0.29277372742710245,-0.28711704238827696,0.15596759901602444,,0.8918976098165792,2.1586685650919755,0.30750749568505775,0.40121928739974577,-0.2043787703418676,0.2046218352715523,,0.9102024900063507,3.2322170995776527,0.0076093380614662,0.13205718665818708,-0.5055797733217117,0.4291204852657676,,0.9268075875529235,3.4059681101752917,-0.1346038065744605,0.1713408688570497,-0.5219872248077029,0.5439713859385236,,0.8562139354005779,1.9150723045786266,-0.02368507889675957,0.22202955709511518,-0.43677973773438916,0.6638006469119062,,0.8116521287545445,1.6366668074057131,0.16574403226108425,0.3298584828964144,-0.2338085314871003,0.29846278273655674,,0.859243462564496,2.7013764663350237,0.03340749730312859,0.6361628531989061,-0.2857142857142854,0.761798469387755,,0.8652771562654182,2.7736273988695337,-0.022353335318640175,0.08352633297158776,-0.5684176111595465,0.44005693596558565,,0.8847363162696246,1.8928618134569009,0.9332304726956459,2.2228508736332553,0.7830738391769122,1.8598618170180454,,0.6844824039708449,0.8595132050842936,-0.010944802800337218,0.2593243373333776,-0.43714220937482284,0.7341850320485763,,0.9438132240931443,3.6188665476807085,0.6814520825715846,0.7202875713421351,-0.0015631014328178156,0.19323737514458633,
